family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Nymphalidae	Heliconius	eleusinus	Heliconius eleusinus	59-60	59	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Heliconius eleusinus	NA	NA
Nymphalidae	Heliconius	elmatus	Heliconius elmatus	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Heliconius elmatus	NA	NA
Nymphalidae	Heliconius	erato	Heliconius erato	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius erato	NA	33431
Nymphalidae	Heliconius	ethilla	Heliconius ethilla	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius ethilla	NA	33418
Nymphalidae	Heliconius	hecale	Heliconius hecale	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hecale	NA	33425
Nymphalidae	Heliconius	hecalesia	Heliconius hecalesia	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hecalesia	NA	171911
Nymphalidae	Heliconius	hecuba	Heliconius hecuba	22-24	22	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hecuba	NA	101931
Nymphalidae	Heliconius	hermathena	Heliconius hermathena	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hermathena	NA	310794
Nymphalidae	Heliconius	heurippa	Heliconius heurippa	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius heurippa	NA	33423
Nymphalidae	Heliconius	hewitsoni	Heliconius hewitsoni	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hewitsoni	NA	33426
Nymphalidae	Heliconius	hierax	Heliconius hierax	21-22	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hierax	NA	171913
Nymphalidae	Heliconius	hortense	Heliconius hortense	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius hortense	NA	196493
Nymphalidae	Heliconius	hurneyi	Heliconius hurneyi	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	3	Heliconius hurneyi	NA	NA
Nymphalidae	Heliconius	ismenius	Heliconius ismenius	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius ismenius	NA	33427
Nymphalidae	Heliconius	leucadia	Heliconius leucadia	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius leucadia	NA	33445
Nymphalidae	Heliconius	luciana	Heliconius luciana	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius luciana	NA	1608928
Nymphalidae	Heliconius	melpomene	Heliconius melpomene	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius melpomene	NA	34740
Nymphalidae	Heliconius	nattereri	Heliconius nattereri	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius nattereri	NA	310795
Nymphalidae	Heliconius	numata	Heliconius numata	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius numata	NA	33419
Nymphalidae	Heliconius	pachinus	Heliconius pachinus	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius pachinus	NA	33428
Nymphalidae	Heliconius	pardalinus	Heliconius pardalinus	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius pardalinus	NA	33441
Nymphalidae	Heliconius	ricini	Heliconius ricini	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius ricini	NA	33437
Nymphalidae	Heliconius	sapho	Heliconius sapho	56-57	56	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius sapho	NA	33433
Nymphalidae	Heliconius	sara	Heliconius sara	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius sara	NA	33443
Nymphalidae	Heliconius	telesiphe	Heliconius telesiphe	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius telesiphe	NA	33421
Nymphalidae	Heliconius	timareta	Heliconius timareta	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius timareta	NA	101932
Nymphalidae	Heliconius	wallacei	Heliconius wallacei	21	21	Brown, K.S., Emmel, T.C., Eliazar, P.J. & Suomalainen, E. (1992). Evolutionary patterns in chromosome numbers in neotropical Lepidoptera. I. Chromosomes of the Heliconiini (family Nymphalidae: subfamily Nymphalinae). Hereditas 117: 109–125.	1	Heliconius wallacei	NA	33429
Nymphalidae	Heliconius	xanthocles	Heliconius xanthocles	21	21	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Heliconius xanthocles	NA	33440
Nymphalidae	Hermeuptychia	hermes	Hermeuptychia hermes	13	13	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hermeuptychia hermes	NA	42286
Nymphalidae	Hestina	japonica	Hestina japonica	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Hestina japonica	NA	642995
Nymphalidae	Heterosais	edessa	Heterosais edessa	30-31	30	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Heterosais edessa	NA	1908619
Nymphalidae	Heterosais	giulia	Heterosais giulia	31	31	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Heterosais giulia	NA	344642
Nymphalidae	Historis	acheronta	Historis acheronta	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Historis acheronta	NA	311091
Nymphalidae	Homoeonympha	schajovskoii	Homoeonympha schajovskoii	27	27	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Homoeonympha schajovskoii	NA	NA
Nymphalidae	Hyalenna	alidella	Hyalenna alidella	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyalenna alidella	NA	2184767
Nymphalidae	Hyalenna	minna	Hyalenna minna	22	22	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalenna minna	NA	NA
Nymphalidae	Hyalenna	pascua	Hyalenna pascua	38	38	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyalenna pascua	NA	1969416
Nymphalidae	Hyaliris	antea	Hyaliris antea	66	66	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Hyaliris antea	NA	NA
Nymphalidae	Hyalyris	adelinda	Hyalyris adelinda	43	43	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris adelinda	NA	NA
Nymphalidae	Hyalyris	antea flebilis	Hyalyris antea flebilis	66	66	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris antea flebilis	NA	NA
Nymphalidae	Hyalyris	cana	Hyalyris cana	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris cana	NA	NA
Nymphalidae	Hyalyris	coeno	Hyalyris coeno	48-49	48	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyalyris coeno	NA	1406513
Nymphalidae	Hyalyris	excelsa	Hyalyris excelsa	60	60	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyalyris excelsa	NA	2578213
Nymphalidae	Hyalyris	leptalina	Hyalyris leptalina	18	18	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyalyris leptalina	NA	2588766
Nymphalidae	Hyalyris	metella	Hyalyris metella	98-100	98	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyalyris metella	NA	NA
Nymphalidae	Hyalyris	oulita	Hyalyris oulita	26-28	26	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyalyris oulita	NA	331313
Nymphalidae	Hypanartia	bella	Hypanartia bella	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypanartia bella	NA	127341
Nymphalidae	Hypanartia	dione	Hypanartia dione	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypanartia dione	NA	722258
Nymphalidae	Hypanartia	kefersteini	Hypanartia kefersteini	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypanartia kefersteini	NA	311029
Nymphalidae	Hypanartia	lethe	Hypanartia lethe	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypanartia lethe	NA	113296
Nymphalidae	Hypna	clytemnestra	Hypna clytemnestra	7	7	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypna clytemnestra	NA	127343
Nymphalidae	Hypna	corumbaensis	Hypna corumbaensis	8	8	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Hypna corumbaensis	NA	NA
Nymphalidae	Hypna	forbesi	Hypna forbesi	7	7	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Hypna forbesi	NA	NA
Nymphalidae	Hypna	huebneri	Hypna huebneri	6	6	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Hypna huebneri	NA	NA
Nymphalidae	Hypoleria	adasa	Hypoleria adasa	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypoleria adasa	NA	1908621
Nymphalidae	Hypoleria	aelia pachiteae	Hypoleria aelia pachiteae	8	8	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypoleria aelia pachiteae	NA	NA
Nymphalidae	Hypoleria	lavinia	Hypoleria lavinia	29	29	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypoleria lavinia	NA	344645
Nymphalidae	Hypoleria	ocalea	Hypoleria ocalea	10-11	10	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypoleria ocalea	NA	1908626
Nymphalidae	Hypoleria	orolina	Hypoleria orolina	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypoleria orolina	NA	NA
Nymphalidae	Hypoleria	sarepta virginia ,	Hypoleria sarepta virginia ,	44-45	44	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypoleria sarepta virginia ,	NA	NA
Nymphalidae	Hypolimnas	bolina kezia	Hypolimnas bolina kezia	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Hypolimnas bolina kezia	NA	NA
Nymphalidae	Hypolimnas	misippus	Hypolimnas misippus	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Hypolimnas misippus	NA	124412
Nymphalidae	Hypomenitis	alphesiboea	Hypomenitis alphesiboea	60	60	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypomenitis alphesiboea	NA	1908637
Nymphalidae	Hypomenitis	cyrcilla	Hypomenitis cyrcilla	24	24	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypomenitis cyrcilla	NA	NA
Nymphalidae	Hypomenitis	dercetis	Hypomenitis dercetis	27	27	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypomenitis dercetis	NA	1908640
Nymphalidae	Hypomenitis	enigma	Hypomenitis enigma	42	42	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypomenitis enigma	NA	1908642
Nymphalidae	Hypomenitis	ortygia	Hypomenitis ortygia	68	68	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypomenitis ortygia	NA	1908655
Nymphalidae	Hypomenitis	theudelinda	Hypomenitis theudelinda	100	100	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypomenitis theudelinda	NA	1908659
Nymphalidae	Hyposcada	anchiala	Hyposcada anchiala	15	15	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hyposcada anchiala	NA	304521
Nymphalidae	Hyposcada	attilodes	Hyposcada attilodes	13	13	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hyposcada attilodes	NA	NA
Nymphalidae	Hyposcada	illinissa	Hyposcada illinissa	14	14	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hyposcada illinissa	NA	344647
Nymphalidae	Hyposcada	virginiana	Hyposcada virginiana	15	15	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hyposcada virginiana	NA	331317
Nymphalidae	Hyposcada	zarepha	Hyposcada zarepha	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hyposcada zarepha	NA	304551
Nymphalidae	Hypothyris	cantobrica	Hypothyris cantobrica	50	50	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypothyris cantobrica	NA	331294
Nymphalidae	Hypothyris	daeta	Hypothyris daeta	18-19	18	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris daeta	NA	NA
Nymphalidae	Hypothyris	daphnis	Hypothyris daphnis	20	20	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	1	Hypothyris daphnis	NA	127231
Nymphalidae	Hypothyris	euclea	Hypothyris euclea	14	14	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris euclea	NA	331295
Nymphalidae	Hypothyris	evanescens	Hypothyris evanescens	21-22	21	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris evanescens	NA	NA
Nymphalidae	Hypothyris	fluonia	Hypothyris fluonia	15	15	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris fluonia	NA	331320
Nymphalidae	Hypothyris	leprieuri	Hypothyris leprieuri	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris leprieuri	NA	1497333
Nymphalidae	Hypothyris	lycaste	Hypothyris lycaste	45	45	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris lycaste	NA	1674413
Nymphalidae	Hypothyris	mamercus	Hypothyris mamercus	24	24	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris mamercus	NA	471053
Nymphalidae	Hypothyris	ninonia	Hypothyris ninonia	16	16	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris ninonia	NA	331325
Nymphalidae	Hypothyris	rowena	Hypothyris rowena	9	9	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris rowena	NA	NA
Nymphalidae	Hypothyris	semifulva	Hypothyris semifulva	17	17	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris semifulva	NA	471057
Nymphalidae	Hypothyris	thea	Hypothyris thea	5	5	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Hypothyris thea	NA	2578217
Nymphalidae	Hypothyris	vallonia	Hypothyris vallonia	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris vallonia	NA	NA
Nymphalidae	Hypothyris	valora	Hypothyris valora	16	16	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Hypothyris valora	NA	NA
Nymphalidae	Inachus	io geisha	Inachus io geisha	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Inachus io geisha	NA	NA
Nymphalidae	Ithomia	agnosia	Ithomia agnosia	18	18	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Ithomia agnosia	NA	305980
Nymphalidae	Ithomia	avella	Ithomia avella	20	20	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	1	Ithomia avella	NA	305985
