family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Lymantriidae	Lymantria	mathura aurora	Lymantria mathura aurora	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Lymantria mathura aurora	NA	NA
Lymantriidae	Lymantria	umida	Lymantria umida	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Lymantria umida	NA	NA
Lymantriidae	Olene	olga	Olene olga	21	21	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Olene olga	NA	NA
Lymantriidae	Orgyia	ericae	Orgyia ericae	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Orgyia ericae	NA	NA
Lymantriidae	Orgyia	gonostigma	Orgyia gonostigma	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Orgyia gonostigma	NA	NA
Lymantriidae	Orgyia	trigontehras	Orgyia trigontehras	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Orgyia trigontehras	NA	NA
Megathymidae	Stallingsia	maculosa	Stallingsia maculosa	50	50	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Stallingsia maculosa	NA	NA
Noctuidae	Abrostola	aurifera	Abrostola aurifera	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Abrostola aurifera	NA	NA
Noctuidae	Abrostola	confusa	Abrostola confusa	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Abrostola confusa	NA	NA
Noctuidae	Abrostola	festucae	Abrostola festucae	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Abrostola festucae	NA	NA
Noctuidae	Abrostola	gamma	Abrostola gamma	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Abrostola gamma	NA	NA
Noctuidae	Abrostola	nigrisigna	Abrostola nigrisigna	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Abrostola nigrisigna	NA	NA
Noctuidae	Acontia	intersepta	Acontia intersepta	31	31	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	3	Acontia intersepta	NA	NA
Noctuidae	Adris	tyrannus amurensis	Adris tyrannus amurensis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Adris tyrannus amurensis	NA	NA
Noctuidae	Agrochola	Iota	Agrochola Iota	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Agrochola Iota	NA	NA
Noctuidae	Amphipoea	burrowsi	Amphipoea burrowsi	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Amphipoea burrowsi	NA	NA
Noctuidae	Apatele	incretata	Apatele incretata	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Apatele incretata	NA	NA
Noctuidae	Arcte	coerulea	Arcte coerulea	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Arcte coerulea	NA	NA
Noctuidae	Arete	coerulea	Arete coerulea	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Arete coerulea	NA	NA
Noctuidae	Autographa	nigrisigma	Autographa nigrisigma	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Autographa nigrisigma	NA	NA
Noctuidae	Callogonia	virgo	Callogonia virgo	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Callogonia virgo	NA	NA
Noctuidae	Calpe	aureola	Calpe aureola	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Calpe aureola	NA	NA
Noctuidae	Caradrina	rebeli	Caradrina rebeli	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Caradrina rebeli	NA	NA
Noctuidae	Chrysodeixis	chalcytes	Chrysodeixis chalcytes	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Chrysodeixis chalcytes	NA	NA
Noctuidae	Cosmia	camptostigma	Cosmia camptostigma	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Cosmia camptostigma	NA	NA
Noctuidae	Cosmophila	erosa	Cosmophila erosa	31	31	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	3	Cosmophila erosa	NA	NA
Noctuidae	Daseochaeta	alpium	Daseochaeta alpium	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Daseochaeta alpium	NA	NA
Noctuidae	Dichromia	trigonalis	Dichromia trigonalis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Dichromia trigonalis	NA	NA
Noctuidae	Hoplodrina	alsines	Hoplodrina alsines	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Hoplodrina alsines	NA	NA
Noctuidae	Hoplotarache	lunana	Hoplotarache lunana	32	32	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Hoplotarache lunana	NA	NA
Noctuidae	Lugephila	viciae	Lugephila viciae	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Lugephila viciae	NA	NA
Noctuidae	Mamestra	suasa	Mamestra suasa	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Mamestra suasa	NA	NA
Noctuidae	Mythimna	ferraeo	Mythimna ferraeo	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Mythimna ferraeo	NA	NA
Noctuidae	Nycteola	rinereana	Nycteola rinereana	28	28	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	3	Nycteola rinereana	NA	NA
Noctuidae	Ophiusa	melicerte	Ophiusa melicerte	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Ophiusa melicerte	NA	NA
Noctuidae	Orthosia	munda	Orthosia munda	26	26	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Orthosia munda	NA	NA
Noctuidae	Orthosia	rorida	Orthosia rorida	120	120	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Orthosia rorida	NA	NA
Noctuidae	Paradrina	clavipalpis	Paradrina clavipalpis	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Paradrina clavipalpis	NA	NA
Noctuidae	Pharetra	auricoma	Pharetra auricoma	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Pharetra auricoma	NA	NA
Noctuidae	Plusia	intermixta	Plusia intermixta	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Plusia intermixta	NA	NA
Noctuidae	Plusia	orichalceae	Plusia orichalceae	31	31	Kaur, T. (1988). Chromosome numbers of thirty-one species of Indian Lepidoptera. Genetica 76: 191–193.	3	Plusia orichalceae	NA	NA
Noctuidae	Plusia	peponis	Plusia peponis	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Plusia peponis	NA	NA
Noctuidae	Plusia	signata	Plusia signata	31	31	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	3	Plusia signata	NA	NA
Noctuidae	Plusia	zosimi	Plusia zosimi	31	31	Werner, L. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. (1975). Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica 45: 377–395.	3	Plusia zosimi	NA	NA
Noctuidae	Proderia	littora	Proderia littora	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Proderia littora	NA	NA
Noctuidae	Tarache	tropica	Tarache tropica	31	31	Mohanty, P.K. & Nayak, B. (1983). Chromosome number of some Indian moths. Genetica 61: 147–149.	3	Tarache tropica	NA	NA
Noctuidae	Xylina	ingrica	Xylina ingrica	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Xylina ingrica	NA	NA
Noctuidae	Xylomyges	dolosa	Xylomyges dolosa	31	31	Ennis, T.J. (1976). Sex chromatin and chromosome numbers in Lepidoptera. Can. J. Genet. Cytol. 18: 119–130.	3	Xylomyges dolosa	NA	NA
Notodontidae	Cerura	vinula albanica	Cerura vinula albanica	20	20	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Cerura vinula albanica	NA	NA
Notodontidae	Cerura	vinula delavoiei	Cerura vinula delavoiei	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Cerura vinula delavoiei	NA	NA
Notodontidae	Cerura	vinula fennica	Cerura vinula fennica	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Cerura vinula fennica	NA	NA
Notodontidae	Cerura	vinula germanica	Cerura vinula germanica	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Cerura vinula germanica	NA	NA
Notodontidae	Clostera	alpicalis	Clostera alpicalis	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Clostera alpicalis	NA	NA
Notodontidae	Clostera	anastomosis tristis	Clostera anastomosis tristis	25	25	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Clostera anastomosis tristis	NA	NA
Notodontidae	Clostera	timon	Clostera timon	10	10	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Clostera timon	NA	NA
Notodontidae	Dicranura	felina	Dicranura felina	28	28	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Dicranura felina	NA	NA
Notodontidae	Gonoclostera	timonides	Gonoclostera timonides	23	23	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Gonoclostera timonides	NA	NA
Notodontidae	Harpyia	lanigera	Harpyia lanigera	29	29	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Harpyia lanigera	NA	NA
Notodontidae	Notodonta	phoebe	Notodonta phoebe	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Notodonta phoebe	NA	NA
Notodontidae	Odontosia	camelina	Odontosia camelina	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Odontosia camelina	NA	NA
Notodontidae	Pygaera	cupreata	Pygaera cupreata	24	24	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Pygaera cupreata	NA	NA
Notodontidae	Pygaera	fulgurita	Pygaera fulgurita	30	30	Belyakova, N.A. & Lukhtanov, V.A. (1994). Karyotypic peculiarities of several families of Lepidoptera of the noctuoid and bombycoid complexes. Entomologiches Koeob 73: 723–738.	3	Pygaera fulgurita	NA	NA
Nymphalidae	Acraea	natalica pseudegina	Acraea natalica pseudegina	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Acraea natalica pseudegina	NA	NA
Nymphalidae	Aeria	elara	Aeria elara	80	80	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Aeria elara	NA	NA
Nymphalidae	Aglais	urticae connexa	Aglais urticae connexa	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Aglais urticae connexa	NA	NA
Nymphalidae	Agraulis	juno	Agraulis juno	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Agraulis juno	NA	NA
Nymphalidae	Agrias	amydon ferdinandi	Agrias amydon ferdinandi	12	12	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Agrias amydon ferdinandi	NA	NA
Nymphalidae	Agrias	narcissus tapajonus	Agrias narcissus tapajonus	12	12	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Agrias narcissus tapajonus	NA	NA
Nymphalidae	Amauris	egialea hyalites	Amauris egialea hyalites	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Amauris egialea hyalites	NA	NA
Nymphalidae	Antirrhea	archaea	Antirrhea archaea	13	13	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Antirrhea archaea	NA	NA
Nymphalidae	Antirrhea	phasiana	Antirrhea phasiana	25	25	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Antirrhea phasiana	NA	NA
Nymphalidae	Apatura	ilia substituta	Apatura ilia substituta	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Apatura ilia substituta	NA	NA
Nymphalidae	Araschnia	burejana strigosa	Araschnia burejana strigosa	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Araschnia burejana strigosa	NA	NA
Nymphalidae	Archaeoprepona	antimache	Archaeoprepona antimache	15	15	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Archaeoprepona antimache	NA	NA
Nymphalidae	Archaeoprepona	thalpius	Archaeoprepona thalpius	16	16	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Archaeoprepona thalpius	NA	NA
Nymphalidae	Argynnis	aglaia	Argynnis aglaia	29	29	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argynnis aglaia	NA	NA
Nymphalidae	Argynnis	anadyomene midas	Argynnis anadyomene midas	37	37	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argynnis anadyomene midas	NA	NA
Nymphalidae	Argynnis	aphirape ossianus	Argynnis aphirape ossianus	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argynnis aphirape ossianus	NA	NA
Nymphalidae	Argynnis	frigga	Argynnis frigga	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argynnis frigga	NA	NA
Nymphalidae	Argynnis	pales arsilache	Argynnis pales arsilache	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argynnis pales arsilache	NA	NA
Nymphalidae	Argynnis	thore scandinavica	Argynnis thore scandinavica	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argynnis thore scandinavica	NA	NA
Nymphalidae	Argyronome	loadice	Argyronome loadice	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argyronome loadice	NA	NA
Nymphalidae	Argyronome	loadice japonica	Argyronome loadice japonica	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argyronome loadice japonica	NA	NA
Nymphalidae	Argyronome	ruslana lysippe	Argyronome ruslana lysippe	26	26	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Argyronome ruslana lysippe	NA	NA
Nymphalidae	Athesis	clearista colombiensis	Athesis clearista colombiensis	24	24	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Athesis clearista colombiensis	NA	NA
Nymphalidae	Auca	nycteropus	Auca nycteropus	7	7	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Auca nycteropus	NA	NA
Nymphalidae	Boloria	eunomia caelestis	Boloria eunomia caelestis	28	28	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Boloria eunomia caelestis	NA	NA
Nymphalidae	Boloria	selene tollandensis	Boloria selene tollandensis	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Boloria selene tollandensis	NA	NA
Nymphalidae	Boloria	titania helena	Boloria titania helena	30	30	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Boloria titania helena	NA	NA
Nymphalidae	Brassolis	astyra	Brassolis astyra	28	28	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Brassolis astyra	NA	NA
Nymphalidae	Brenthis	daphne rabdia	Brenthis daphne rabdia	14	14	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Brenthis daphne rabdia	NA	NA
Nymphalidae	Brenthis	heate	Brenthis heate	34	34	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Brenthis heate	NA	NA
Nymphalidae	Brenthis	ino mashurnsis	Brenthis ino mashurnsis	14	14	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Brenthis ino mashurnsis	NA	NA
Nymphalidae	Brenthis	ino tigroides	Brenthis ino tigroides	14	14	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Brenthis ino tigroides	NA	NA
Nymphalidae	Caduga	sita	Caduga sita	47	47	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Caduga sita	NA	NA
Nymphalidae	Caerois	taygetina	Caerois taygetina	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Caerois taygetina	NA	NA
Nymphalidae	Caligo	beltrao	Caligo beltrao	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Caligo beltrao	NA	NA
Nymphalidae	Caligo	teucer japetus	Caligo teucer japetus	30	30	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Caligo teucer japetus	NA	NA
Nymphalidae	Castilia	eranites	Castilia eranites	31	31	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Castilia eranites	NA	NA
Nymphalidae	Ceratiscada	canaria	Ceratiscada canaria	24-27	24	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Ceratiscada canaria	NA	NA
Nymphalidae	Ceratiscada	doto	Ceratiscada doto	12	12	Brown, K.S., Schoultz, Von, B. & Suomalainen, E. (2004). Chromosome evolution in Neotropical Danainae and Ithomiinae (Lepidoptera). Hereditas 141: 216–236.	3	Ceratiscada doto	NA	NA
Nymphalidae	Cethosa	chrysippe	Cethosa chrysippe	31	31	Maeki, K. & Ogata, M. (1971). A chromosomal study of eighteen species of butterflies from Australia (Lepidoptera, Rhopalocera). Kontyu 39: 7–14.	3	Cethosa chrysippe	NA	NA
Nymphalidae	Char	axes fulvescens	Char axes fulvescens	57	57	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Char axes fulvescens	NA	NA
Nymphalidae	Charaxes	polyxena polyxena	Charaxes polyxena polyxena	25	25	Maeki, K. & Ae, S.A. (1968). A chromosomal study of seventeen species of butterflies from Hong Kong (Lepidopetera, Rhopalocera). Kontyu 36: 65–74.	3	Charaxes polyxena polyxena	NA	NA
Nymphalidae	Chlosyne	harrish	Chlosyne harrish	31	31	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Chlosyne harrish	NA	NA
Nymphalidae	Chlosyne	lacinia adjutrix	Chlosyne lacinia adjutrix	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Chlosyne lacinia adjutrix	NA	NA
Nymphalidae	Chlosyne	lacinia lacinia	Chlosyne lacinia lacinia	31	31	Brown, K.S., Freitas, A.V.L., Wahlberg, N., Schoultz, Von, B., Saura, A.O. & Saura, A. (2007). Chromosomal evolution in the South American Nymphalidae. Hereditas 144: 137–148.	3	Chlosyne lacinia lacinia	NA	NA
Nymphalidae	Cissia	occypede	Cissia occypede	9	9	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Cissia occypede	NA	NA
Nymphalidae	Corades	iduna procellaria	Corades iduna procellaria	29	29	Brown, K., Freitas, A., Von Schuoltz, B., Saura, A., Saura, A. (2007) Chromosomal evolution of south american frugivorous butterflies in the satyroid clade (Nymphalidae : Charaxinae, morphinae and satyrinae). Biological Journal of the Linnean Society, 92: 467–481.	3	Corades iduna procellaria	NA	NA
Nymphalidae	Cybdelis	phaesila	Cybdelis phaesila	23	23	Ahola, V., Lehtonen, R., Somervuo, P., Salmela, L., Koskinen, P., Rastas, P., et al. (2014). The Glanville fritillary genome retains an ancient karyotype and reveals selective chromosomal fusions in Lepidoptera. Nat Comms 5: 4737.	3	Cybdelis phaesila	NA	NA
Nymphalidae	Danaus	limniace petiverana	Danaus limniace petiverana	41-46	41	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Danaus limniace petiverana	NA	NA
