Order	Family	Genus	Species	femalediploidnumber	malediploidnumber	Chromosome_number	haploidnumber	reproductivemode	sexchromosome	notes	citation	femalediploidnumber/malediploidnumber
Dermaptera	Labiduridae	Anisolabis	Anisolabis annulipes	26	25		13	gonochorous	XXY		Jacobs, P. A. (1992). The chromosome complement of human gametes.Oxford reviews of reproductive biology,14, 47-72.	26/25
Plecoptera	Perlidae	Perla	Perla marginata	24	22		12	gonochorous	XXOO	X1X1X2X2/X1X2OO	Junker, H. (1923). Cytologische Untersuchungen an den Geschlechtsorganen der halbzwitterigen Steinfliege Perla marginata (Panzer) (Doctoral dissertation, W. Engelmann).	24/22
Mantodea	Mantidae	Stagmomantis	Stagmomantis carolina	28	27		14	gonochorous	XXY		King, R. L. (1931). Chromosomes of three species of Mantidae.Journal of Morphology,52(2), 525-533.	28/27
Mantophasmatodea	Austrophasmatidae	Karoophasma	Karoophasma biedouwense	14	13		7	gonochorous	XO		Lachowska-Cierlik, D., Marya?ska-Nadachowska, A., Kuznetsova, V., & Picker, M. (2015). First chromosomal study of Mantophasmatodea: Karyotype of Karoophasma biedouwense (Austrophasmatidae).European Journal of Entomology,112(4).	14/13
Phasmatodea	Diapheromeridae	Phaenopharos	Phaenopharos khaoyaiensis	70	NA		35	parthenogenetic			Liehr, T., Buleu, O., Karamysheva, T., Bugrov, A., & Rubtsov, N. (2017). New Insights into Phasmatodea Chromosomes.Genes,8(11), 327.	70/NA
Phasmatodea	Heteropterygidae	Sungaya	Sungaya inexpectata	44	NA		22	parthenogenetic			Liehr, T., Buleu, O., Karamysheva, T., Bugrov, A., & Rubtsov, N. (2017). New Insights into Phasmatodea Chromosomes.Genes,8(11), 327.	44/NA
Phasmatodea	Phasmatidae	Medauroidea	Medauroidea extradentata	38	37		19	gonochorous	XO		Liehr, T., Buleu, O., Karamysheva, T., Bugrov, A., & Rubtsov, N. (2017). New Insights into Phasmatodea Chromosomes.Genes,8(11), 327.	38/37
Phasmatodea	Phasmatidae	Medauroidea	Medauroidea extradentata	38	NA		19	parthenogenetic			Liehr, T., Buleu, O., Karamysheva, T., Bugrov, A., & Rubtsov, N. (2017). New Insights into Phasmatodea Chromosomes.Genes,8(11), 327.	38/NA
Phasmatodea	Pseudophasmatidae	Peruphasma	Peruphasma schultei	44	43		22	gonochorous	XO		Liehr, T., Buleu, O., Karamysheva, T., Bugrov, A., & Rubtsov, N. (2017). New Insights into Phasmatodea Chromosomes.Genes,8(11), 327.	44/43
Isoptera	Kalotermitidae	Bifiditermes	Bifiditermes improbus	36	35		18	gonochorous	XXY	X1X1X2X2/X1X2Y1	Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	36/35
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes austrinus	NA	40		20	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/40
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes brevis	36	37		18	gonochorous	XYY	X1X1/X1Y1Y2	Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	36/37
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes cristatus	NA	46		23	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/46
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes cynocephalus	44	43		22	gonochorous	XXY	X1X1X2X2/X1X2Y1	Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	44/43
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes dudleyi	40	40		20	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	40/40
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes gearyi	48	48		24	gonochorous	XY		Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	48/48
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes papulosus	42	NA		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/NA
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes primus	30	NA		15	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	30/NA
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes queenslandis	42	41		21	gonochorous	XXY	X1X1X2X2/X1X2Y1	Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/41
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes riverinae	42	42		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/42
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes secundus	40	40		20	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	40/40
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes secundus	40	NA		20				Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	40/NA
Isoptera	Kalotermitidae	Cryptotermes	Cryptotermes sp.	NA	47		24	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/47
Isoptera	Kalotermitidae	Glyptotermes	Glyptotermes brevicornis	42	NA		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/NA
Isoptera	Kalotermitidae	Glyptotermes	Glyptotermes iridipennis	NA	42		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/42
Isoptera	Kalotermitidae	Incisitermes	Incisitermes barretti	NA	42		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/42
Isoptera	Kalotermitidae	Incisitermes	Incisitermes sp.	42	NA		21	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	42/NA
Isoptera	Kalotermitidae	Kalotermes	Kalotermes convexus	NA	46		23	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/46
Isoptera	Kalotermitidae	Neotermes	Neotermes insularis	52	52		26	gonochorous	XXXYYY		Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	52/52
Isoptera	Kalotermitidae	Neotermes	Neotermes insularis	NA	60		30	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	NA/60
Isoptera	Kalotermitidae	Procryptotermes	Procryptotermes australiensis	48	47		24	gonochorous	XXY	X1X1X2X2/X1X2Y1	Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	48/47
Isoptera	Stolotermitidae	Porotermes	Porotermes adamsoni	40	40		20	gonochorous			Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	40/40
Isoptera	Stolotermitidae	Stolotermes	Stolotermes victoriensis	32	31		16	gonochorous	XO		Luykx P (1990) A Cytogenetic Survey of 25 Species of Lower Termites from Australia. Genome 33: 80-88.	32/31
Plecoptera	Perlidae	Perla	Perla abdominalis	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlidae	Perla	Perla baetica	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlidae	Perla	Perla bipunctata	22	21		11	gonochorous	XO		Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	22/21
Plecoptera	Perlidae	Perla	Perla cephalotes	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlidae	Perla	Perla immarginata	10	10		5	gonochorous	XY		Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	10/10
Plecoptera	Perlidae	Perla	Perla maxima	20	19		10	gonochorous	XO		Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	20/19
Plecoptera	Perlodidae	Isogenus	Isogenus alpinus	NA	24		12				Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	NA/24
Plecoptera	Perlodidae	Isogenus	Isogenus fontium	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlodidae	Isogenus	Isogenus imhoffi	NA	26		13				Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	NA/26
Plecoptera	Perlodidae	Isoperla	Isoperla grammatica	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlodidae	Isoperla	Isoperla rivulorum	26	26		13	gonochorous	XXOO	X1X1X2X2/X1X2OO	Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	26/26
Plecoptera	Perlodidae	Perlodes	Perlodes intricala	NA	33		17				Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	NA/33
Plecoptera	Perlodidae	Perlodes	Perlodes jurassica	NA	31		16				Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	NA/31
Plecoptera	Perlodidae	Perlodes	Perlodes microcephala	28	27		14	gonochorous	XXXO		Matthey, R., and J. Aubert, 1947 les chromosomes des plecopteres. Bulletin biologique de la France et de la Belgique: 202-246.	28/27
Orthoptera	Acrididae	Abracris	Abracris dilecta	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Abracris	Abracris sp. B	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Adimantus	Adimantus cubiceps	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Adimantus	Adimantus ornatissimus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Albretchia	Albretchia palpata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Aleuas	Aleuas gracilis	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas lineatus	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas sp. 1	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas sp. 2	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Aleuas	Aleuas sp. 3	20	20		10	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/20
Orthoptera	Acrididae	Aleuas	Aleuas vitticollis	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Allotruxalis	Allotruxalis sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Allotruxalis	Allotruxalis strigata	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Amblytropidia	Amblytropidia australis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Apacris	Apacris rubrithorax	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Apacris	Apacris sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Apolobamba	Apolobamba prope pulchra	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Atrachelacris	Atrachelacris olivaceus	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Atrachelacris	Atrachelacris unicolor	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Belosacris	Belosacris coccineipes	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Bucephalacris	Bucephalacris bohlsii	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Carbonellacris	Carbonellacris grossa	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Chlorus	Chlorus bolivianus	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Chlorus	Chlorus borrelli	22	21		11	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
Orthoptera	Acrididae	Chlorus	Chlorus sp. 1	20	19		10	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	20/19
Orthoptera	Acrididae	Chlorus	Chlorus vittatus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix argentina	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix intermedia	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix pulchripennis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cocytolettix	Cocytolettix sp. 1	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cornops	Cornops aquaticum	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Cornops	Cornops frenatum	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Covasacris	Covasacris sp.	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichromorpha	Dichromorpha australis	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus alejomesai	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus auriventris	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus bergi	22	22		11	gonochorous	XY		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/22
Orthoptera	Acrididae	Dichroplus	Dichroplus conspersus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus democraticus	24	23		12	gonochorous	XO		Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	24/23
Orthoptera	Acrididae	Dichroplus	Dichroplus dubius	22	21		11	gonochorous	XXY	X1X1X2X2/X1X2Y	Mesa, A., Ferreira, A., & Carbonell, C. S. (1982). Cariologa de los acridoideos neotropicales: estado actual de su conocimiento y nuevas contribuciones. Ann Soc Ent Fr, 18, 507-526	22/21
