	Species_name	Subspecies	Common_Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
7	Abrornis proregulus	proregulus	Pallas's Leaf Warbler	Phylloscopidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
9	Abrornis pulchra		Buff-barred Warbler	Phylloscopidae							B10K		
10	Abrornis subviridis		Brooks's Leaf Warbler	Phylloscopidae							B10K		
21	Acanthis yemenensis		Yemen Linnet	Fringillidae							B10K		
83	Accipiter superciliosus	superciliosus	Tiny Hawk	Accipitridae	Phase Genus	B10K				sample_collected	B10K	B10K	
84	Accipiter tachiro	toussenelii	African Goshawk	Accipitridae	Phase Genus	B10K				sample_collected	B10K	B10K	
89	Achaetops pycnopygius	pycnopygius	Rockrunner	Macrosphenidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
102	Acrocephalus aequinoctialis		Kiritimati Warbler	Acrocephalidae							B10K		
103	Acrocephalus agricola		Paddyfield Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
104	Acrocephalus arundinaceus		Great Reed Warbler	Acrocephalidae	Phase Family	B10K	B10K	B10K		in_progress	B10K		B10K
105	Acrocephalus arundinaceus		Great Reed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
106	Acrocephalus arundinaceus	zarudnyi	Great Reed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
107	Acrocephalus astrolabii		Gambier Islands Warbler	Acrocephalidae							B10K		
108	Acrocephalus atyphus		Tuamotu Warbler	Acrocephalidae							B10K		
109	Acrocephalus australis		Australian Reed Warbler	Acrocephalidae							B10K		
110	Acrocephalus bistrigiceps		Black-browed Reed Warbler	Acrocephalidae							B10K		
111	Acrocephalus brevipennis		Cape Verde Warbler	Acrocephalidae							B10K		
112	Acrocephalus caffer		Tahiti Warbler	Acrocephalidae							B10K		
113	Acrocephalus concinens		Blunt-winged Warbler	Acrocephalidae							B10K		
114	Acrocephalus dumetorum		Blyth's Reed Warbler	Acrocephalidae		B10K	B10K	B10K	B10K	insdc_submitted	B10K		
115	Acrocephalus familiaris		Millerbird	Acrocephalidae							B10K		
116	Acrocephalus gracilirostris		Lesser Swamp Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
117	Acrocephalus griseldis		Basra Reed Warbler	Acrocephalidae							B10K		
118	Acrocephalus hiwae		Hiwai's Warbler	Acrocephalidae							B10K		
119	Acrocephalus kerearako		Cook Islands Warbler	Acrocephalidae							B10K		
120	Acrocephalus longirostris		Mo'orea Warbler	Acrocephalidae							B10K		
121	Acrocephalus luscinius		Guam Warbler	Acrocephalidae							B10K		
122	Acrocephalus melanopogon		Moustached Warbler	Acrocephalidae		B10K				sample_collected	B10K		
123	Acrocephalus mendanae		Southern Marquesan Warbler	Acrocephalidae							B10K		
124	Acrocephalus musae		Forster's Warbler	Acrocephalidae							B10K		
125	Acrocephalus newtoni		Madagascar Swamp Warbler	Acrocephalidae							B10K		
126	Acrocephalus nijoi		Aguijan Warbler	Acrocephalidae							B10K		
127	Acrocephalus orientalis		Oriental Reed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
128	Acrocephalus orinus		Large-billed Reed Warbler	Acrocephalidae							B10K		
129	Acrocephalus paludicola		Aquatic Warbler	Acrocephalidae							B10K		
130	Acrocephalus palustris		Marsh Warbler	Acrocephalidae		B10K	B10K	B10K		in_progress	B10K		
131	Acrocephalus percernis		Northern Marquesan Warbler	Acrocephalidae							B10K		
132	Acrocephalus rehsei		Nauru Warbler	Acrocephalidae							B10K		
133	Acrocephalus rimitarae		Rimatara Warbler	Acrocephalidae							B10K		
134	Acrocephalus rodericanus		Rodrigues Warbler	Acrocephalidae							B10K		
135	Acrocephalus rufescens		Greater Swamp Warbler	Acrocephalidae							B10K		
136	Acrocephalus schoenobaenus		Sedge Warbler	Acrocephalidae		B10K	B10K	B10K		in_progress	B10K		
137	Acrocephalus scirpaceus	scirpaceus	Common Reed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
138	Acrocephalus scirpaceus	baeticatus	Common Reed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
139	Acrocephalus sechellensis		Seychelles Warbler	Acrocephalidae							B10K		
140	Acrocephalus sorghophilus		Streaked Reed Warbler	Acrocephalidae							B10K		
141	Acrocephalus stentoreus		Clamorous Reed Warbler	Acrocephalidae							B10K		
142	Acrocephalus syrinx		Caroline Islands Warbler	Acrocephalidae							B10K		
143	Acrocephalus taiti		Henderson Island Warbler	Acrocephalidae							B10K		
144	Acrocephalus tangorum		Manchurian Reed Warbler	Acrocephalidae							B10K		
145	Acrocephalus vaughani		Pitcairn Island Warbler	Acrocephalidae							B10K		
146	Acrocephalus yamashinae		Pagan Warbler	Acrocephalidae							B10K		
152	Actenoides lindsayi	lindsayi	Spotted Kingfisher	Alcedinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
171	Aegithina lafresnayei		Great Iora	Aegithinidae							B10K		
172	Aegithina nigrolutea		Marshall's Iora	Aegithinidae							B10K		
173	Aegithina tiphia		Common Iora	Aegithinidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
174	Aegithina viridissima		Green Iora	Aegithinidae							B10K		
193	Aerodramus amelis		Ameline Swiftlet	Apodidae							B10K		
200	Aerodramus infuscatus		Moluccan Swiftlet	Apodidae							B10K		
201	Aerodramus inquietus		Caroline Swiftlet	Apodidae							B10K		
205	Aerodramus nuditarsus		Bare-legged Swiftlet	Apodidae							B10K		
207	Aerodramus orientalis		Mayr's Swiftlet	Apodidae							B10K		
209	Aerodramus pelewensis		Palau Swiftlet	Apodidae							B10K		
213	Aerodramus unicolor		Indian Swiftlet	Apodidae							B10K		
216	Aeronautes andecolus	andecolus	Andean Swift	Apodidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
217	Aeronautes montivagus		White-tipped Swift	Apodidae							B10K		
218	Aeronautes saxatalis	saxatalis	White-throated Swift	Apodidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
223	Aethopyga bella		Handsome Sunbird	Nectariniidae							B10K		
226	Aethopyga decorosa		McGregor's Sunbird	Nectariniidae							B10K		
228	Aethopyga eximia		White-flanked Sunbird	Nectariniidae							B10K		
231	Aethopyga guimarasensis		Ilongo Sunbird	Nectariniidae							B10K		
232	Aethopyga ignicauda	flavescens	Fire-tailed Sunbird	Nectariniidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
233	Aethopyga jefferyi		Jeffery's Sunbird	Nectariniidae							B10K		
235	Aethopyga magnifica		Magnificent Sunbird	Nectariniidae							B10K		
236	Aethopyga mystacalis		Javan Sunbird	Nectariniidae							B10K		
244	Aethopyga vigorsii		Vigors's Sunbird	Nectariniidae							B10K		
261	Agelaius assimilis		Red-shouldered Blackbird	Icteridae							B10K		
270	Agelasticus thilius	petersii	Yellow-winged Blackbird	Icteridae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
282	Agriornis micropterus	andecola	Gray-bellied Shrike Tyrant	Tyrannidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
283	Agriornis montanus	montanus	Black-billed Shrike Tyrant	Tyrannidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
295	Akialoa lanaiensis		Lanai Akialoa	Fringillidae							B10K		
301	Alaemon hamertoni		Lesser Hoopoe Lark	Alaudidae							B10K		
312	Alaudala somalica		Somali Short-toed Lark	Alaudidae							B10K		
346	Alethe diademata	castanea	White-tailed Alethe	Muscicapidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
354	Alopecoenas canifrons		Palau Ground Dove	Columbidae							B10K		
357	Alopecoenas xanthonurus		White-throated Ground Dove	Columbidae							B10K		
359	Alopecoenas hoedtii		Wetar Ground Dove	Columbidae							B10K		
360	Alopecoenas jobiensis		White-bibbed Ground Dove	Columbidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
361	Alopecoenas kubaryi		White-fronted Ground Dove	Columbidae							B10K		
362	Alopecoenas sanctaecrucis		Santa Cruz Ground Dove	Columbidae							B10K		
363	Alopecoenas stairi		Friendly Ground Dove	Columbidae							B10K		
381	Amaurolimnas concolor	guatemalensis	Uniform Crake	Rallidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
382	Amaurornis cinerea		White-browed Crake	Rallidae							B10K		
383	Amaurornis isabellina		Isabelline Bush-hen	Rallidae							B10K		
384	Amaurornis magnirostris		Talaud Bush-hen	Rallidae							B10K		
405	Amazilia fimbriata	maculicauda	Glittering-throated Emerald	Trochilidae	Phase Genus	B10K				sample_collected	B10K	B10K	
419	Amazilia viridigaster	cupreicauda	Green-bellied Hummingbird	Trochilidae	Phase Genus	B10K				sample_collected	B10K	B10K	
424	Amazona amazonica	amazonica	Orange-winged Parrot	Psittacidae	Phase Genus	B10K				sample_collected	B10K	B10K	
452	Amazonetta brasiliensis	ipecutiri	Brazilian Teal	Anatidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
461	Ammodramus humeralis	humeralis	Grassland Sparrow	Passerellidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
466	Ammomanopsis grayi	grayi	Gray's Lark	Alaudidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
468	Ammoperdix griseogularis		See-see Partridge	Phasianidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
491	Amytornis oweni		Sandhill Grasswren	Maluridae							B10K		
518	Anas andium		Andean Teal	Anatidae							B10K		
525	Anas eatoni		Kerguelen Pintail	Anatidae							B10K		
553	Androphobus viridis		Papuan Whipbird	Psophodidae							B10K		
558	Anhinga melanogaster	rufa	Oriental Darter	Anhingidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
570	Anomalospiza imberbis		Parasitic Weaver	Viduidae							B10K		
579	Anser caerulescens	atlanticus	Snow Goose	Anatidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
581	Anser cygnoid		Swan Goose	Anatidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
582	Anser cygnoid		Swan Goose	Anatidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
601	Anthoscopus caroli		Grey Penduline Tit	Remizidae							B10K		
602	Anthoscopus flavifrons		Forest Penduline Tit	Remizidae							B10K		
603	Anthoscopus minutus		Cape Penduline Tit	Remizidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
604	Anthoscopus minutus		Cape Penduline Tit	Remizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
605	Anthoscopus musculus		Mouse-coloured Penduline Tit	Remizidae							B10K		
606	Anthoscopus parvulus		Yellow Penduline Tit	Remizidae							B10K		
607	Anthoscopus punctifrons		Sennar Penduline Tit	Remizidae							B10K		
615	Anthracothorax nigricollis	nigricollis	Black-throated Mango	Trochilidae	Phase Genus	B10K				sample_collected	B10K	B10K	
620	Anthreptes anchietae		Anchieta's Sunbird	Nectariniidae							B10K		
621	Anthreptes aurantius		Violet-tailed Sunbird	Nectariniidae							B10K		
622	Anthreptes gabonicus		Brown Sunbird	Nectariniidae							B10K		
623	Anthreptes longuemarei		Western Violet-backed Sunbird	Nectariniidae							B10K		
625	Anthreptes neglectus		Uluguru Violet-backed Sunbird	Nectariniidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
628	Anthreptes reichenowi		Plain-backed Sunbird	Nectariniidae							B10K		
630	Anthreptes rubritorques		Banded Green Sunbird	Nectariniidae							B10K		
634	Anthus australis		Australian Pipit	Motacillidae							B10K		
636	Anthus bogotensis	shiptoni	Paramo Pipit	Motacillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
639	Anthus campestris	campestris	Tawny Pipit	Motacillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
643	Anthus correndera	correndera	Correndera Pipit	Motacillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
645	Anthus furcatus	furcatus	Short-billed Pipit	Motacillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
654	Anthus longicaudatus		Long-tailed Pipit	Motacillidae							B10K		
655	Anthus lutescens	lutescens	Yellowish Pipit	Motacillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
656	Anthus melindae		Malindi Pipit	Motacillidae							B10K		
664	Anthus pseudosimilis		Kimberley Pipit	Motacillidae							B10K		
667	Anthus rubescens	rubescens	American Pipit	Motacillidae	Phase Genus						B10K	B10K	
670	Anthus sokokensis		Sokoke Pipit	Motacillidae							B10K		
671	Anthus spinoletta	blakistoni	Water Pipit	Motacillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
684	Antrostomus badius		Yucatan Nightjar	Caprimulgidae							B10K		
687	Antrostomus cubanensis		Greater Antillean Nightjar	Caprimulgidae							B10K		
688	Antrostomus noctitherus		Puerto Rican Nightjar	Caprimulgidae							B10K		
698	Apalharpactes reinwardtii		Javan Trogon	Trogonidae							B10K		
734	Aphrastura masafucrae		Masafuera Rayadito	Furnariidae							B10K		
737	Aplonis atrifusca		Samoan Starling	Sturnidae							B10K		
741	Aplonis corvina		Kosrae Starling	Sturnidae							B10K		
742	Aplonis crassa		Tanimbar Starling	Sturnidae							B10K		
743	Aplonis dichroa		Makira Starling	Sturnidae							B10K		
744	Aplonis feadensis		Atoll Starling	Sturnidae							B10K		
745	Aplonis fusca		Tasman Starling	Sturnidae							B10K		
748	Aplonis magna		Long-tailed Starling	Sturnidae							B10K		
749	Aplonis mavornata		Mysterious Starling	Sturnidae							B10K		
752	Aplonis mysolensis		Moluccan Starling	Sturnidae							B10K		
754	Aplonis opaca		Micronesian Starling	Sturnidae							B10K		
757	Aplonis santovestris		Mountain Starling	Sturnidae							B10K		
760	Aplonis zelandica		Rusty-winged Starling	Sturnidae							B10K		
806	Ara severus	severa	Chestnut-fronted Macaw	Psittacidae	Phase Genus	B10K				sample_collected	B10K	B10K	
822	Aramides calopterus		Red-winged Wood Rail	Rallidae							B10K		
824	Aramides saracura		Slaty-breasted Wood Rail	Rallidae							B10K		
825	Aramides wolfi		Brown Wood Rail	Rallidae							B10K		
840	Arborophila campbelli		Campbell's Hill Partridge	Phasianidae							B10K		
843	Arborophila davidi		Orange-necked Hill Partridge	Phasianidae							B10K		
849	Arborophila rolli		Roll's Hill Partridge	Phasianidae							B10K		
853	Arborophila sumatrana		Sumatran Hill Partridge	Phasianidae							B10K		
856	Arcanator orostruthus		Dapple-chest	Promeropidae		B10K	B10K	B10K		in_progress	B10K		
871	Ardea sumatrana		Great-billed Heron	Ardeidae							B10K		
887	Ardeotis denhami		Denham's Bustard	Otididae							B10K		
888	Ardeotis heuglinii		Heuglin's Bustard	Otididae							B10K		
890	Ardeotis ludwigii		Ludwig's Bustard	Otididae							B10K		
892	Ardeotis nuba		Nubian Bustard	Otididae							B10K		
921	Arremon flavirostris	dorbignii	Saffron-billed Sparrow	Passerellidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
924	Arremon phaeopleurus		Caracas Brush Finch	Passerellidae							B10K		
934	Arremonops tocuyensis		Tocuyo Sparrow	Passerellidae							B10K		
940	Artamus cinereus		Black-faced Woodswallow	Artamidae							B10K		
941	Artamus cyanopterus		Dusky Woodswallow	Artamidae							B10K		
942	Artamus fuscus		Ashy Woodswallow	Artamidae							B10K		
943	Artamus insignis		White-backed Woodswallow	Artamidae							B10K		
944	Artamus leucoryn		White-breasted Woodswallow	Artamidae							B10K		
945	Artamus maximus		Great Woodswallow	Artamidae							B10K		
946	Artamus mentalis		Fiji Woodswallow	Artamidae							B10K		
947	Artamus minor		Little Woodswallow	Artamidae							B10K		
948	Artamus monachus		Ivory-backed Woodswallow	Artamidae							B10K		
949	Artamus personatus		Masked Woodswallow	Artamidae		B10K	B10K	B10K		in_progress	B10K		
950	Artamus superciliosus		White-browed Woodswallow	Artamidae							B10K		
955	Arundinax aedon		Thick-billed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
956	Arundinax aedon		Thick-billed Warbler	Acrocephalidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
960	Asio abyssinicus		African Long-eared Owl	Strigidae							B10K		
964	Asio madagascariensis		Madagascar Long-eared Owl	Strigidae	Phase Genus	B10K				sample_collected	B10K	B10K	
966	Asio stygius	stygius	Stygian Owl	Strigidae	Phase Genus	B10K				sample_collected	B10K	B10K	
969	Asthenes baeri	baeri	Short-billed Canastero	Furnariidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
972	Asthenes dorbignyi	dorbignyi	Creamy-breasted Canastero	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
983	Asthenes modesta	modesta	Cordilleran Canastero	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
990	Asthenes sclateri	lilloi	Puna Canastero	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
995	Astrapia brevicauda		Short-tailed Paradigalla	Paradisaeidae							B10K		
996	Astrapia carunculata		Long-tailed Paradigalla	Paradisaeidae							B10K		
1002	Atalotriccus pilaris	griseiceps	Pale-eyed Pygmy Tyrant	Pipromorphidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1014	Atlapetes albofrenatus		Moustached Brush Finch	Passerellidae							B10K		
1015	Atlapetes blancae		Antioquia Brush Finch	Passerellidae							B10K		
1016	Atlapetes canigenis		Cuzco Brush Finch	Passerellidae							B10K		
1018	Atlapetes flaviceps		Yellow-headed Brush Finch	Passerellidae							B10K		
1038	Atlapetes terborghi		Vilcabamba Brush Finch	Passerellidae							B10K		
1040	Atrichornis clamosus		Noisy Scrubbird	Atrichornithidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1041	Atrichornis rufescens		Rufous Scrubbird	Atrichornithidae							B10K		
1059	Aulacorhynchus derbianus	osgoodi	Chestnut-tipped Toucanet	Ramphastidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1062	Aulacorhynchus prasinus	caeruleogularis	Emerald Toucanet	Ramphastidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1065	Auriparus flaviceps		Verdin	Remizidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1073	Automolus rufipileatus	rufipileatus	Chestnut-crowned Foliage Gleaner	Furnariidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1089	Aythya innotata		Madagascar Pochard	Anatidae							B10K		
1114	Baryphthengus ruficapillus	semirufus	Rufous-capped Motmot	Momotidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1117	Basileuterus griseiceps		Gray-headed Warbler	Parulidae							B10K		
1118	Basileuterus ignotus		Pirre Warbler	Parulidae							B10K		
1125	Basilornis corythaix		Long-crested Myna	Sturnidae							B10K		
1126	Basilornis galeatus		Helmeted Myna	Sturnidae							B10K		
1150	Batrachostomus harterti		Dulit Frogmouth	Podargidae							B10K		
1152	Batrachostomus javensis		Horsfield's Frogmouth	Podargidae							B10K		
1154	Batrachostomus poliolophus		Short-tailed Frogmouth	Podargidae							B10K		
1156	Batrachostomus stellatus		Gould's Frogmouth	Podargidae							B10K		
1164	Bleda eximius	notatus	Green-tailed Bristlebill	Pycnonotidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1166	Bleda syndactylus	syndactylus	Red-tailed Bristlebill	Pycnonotidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1173	Bolbopsittacus lunulatus	lunulatus	Guaiabero	Psittaculidae	Phase Genus	B10K				sample_collected	B10K	B10K	
1184	Bostrychia bocagei		São Tomé Ibis	Threskiornithidae							B10K		
1185	Bostrychia carunculata		Wattled Ibis	Threskiornithidae							B10K		
1188	Bostrychia olivacea		Olive Ibis	Threskiornithidae							B10K		
1189	Bostrychia rara		Spot-breasted Ibis	Threskiornithidae							B10K		
1196	Brachygalba goeringi		Pale-headed Jacamar	Galbulidae							B10K		
1198	Brachygalba salmoni		Dusky-backed Jacamar	Galbulidae							B10K		
1200	Brachypodius fuscoflavescens		Andaman Bulbul	Pycnonotidae							B10K		
1211	Bradornis infuscatus	namaquensis	Chat Flycatcher	Muscicapidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1221	Bradypterus centralis		Eastern Rush Warbler	Locustellidae							B10K		
1223	Bradypterus grandis		Dja River Warbler	Locustellidae							B10K		
1251	Bubo coromandus		Dusky Eagle Owl	Strigidae							B10K		
1253	Bubo leucostictus		Akun Eagle Owl	Strigidae							B10K		
1258	Bubo shelleyi		Shelley's Eagle Owl	Strigidae							B10K		
1267	Bucco noanamae		Sooty-capped Puffbird	Bucconidae							B10K		
1279	Bulweria fallax		Jouanin's Petrel	Procellariidae							B10K		
1280	Buphagus africanus		Yellow-billed Oxpecker	Buphagidae							B10K		
1281	Buphagus erythrorhynchus		Red-billed Oxpecker	Buphagidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1320	Buteo trizonatus		Forest Buzzard	Accipitridae							B10K		
1359	Cacicus latirostris		Band-tailed Oropendola	Icteridae							B10K		
1365	Cacomantis heinrichi		Halmahera Cuckoo	Cuculidae							B10K		
1367	Cacomantis passerinus		Grey-bellied Cuckoo	Cuculidae							B10K		
1380	Calamonastes undosus		Miombo Wren Warbler	Cisticolidae							B10K		
1387	Calcarius lapponicus		Lapland Longspur	Plectrophenacidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1388	Calcarius ornatus		Chestnut-collared Longspur	Plectrophenacidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1389	Calcarius pictus		Smith's Longspur	Plectrophenacidae							B10K		
1395	Calendulauda erythrochlamys		Dune Lark	Alaudidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1427	Caliechthrus leucolophus		White-crowned Cuckoo	Cuculidae							B10K		
1429	Caligavis obscura		Obscure Honeyeater	Meliphagidae							B10K		
1464	Calyptomena hosii		Hose's Broadbill	Calyptomenidae							B10K		
1465	Calyptomena viridis		Green Broadbill	Calyptomenidae	Phase Family	B10K	B10K	B10K	B10K	insdc_submitted	B10K		B10K
1466	Calyptomena whiteheadi		Whitehead's Broadbill	Calyptomenidae							B10K		
1467	Calyptophilus frugivorus		Eastern Chat Tanager	Calyptophilidae							B10K		
1468	Calyptophilus tertius		Western Chat Tanager	Calyptophilidae							B10K		
1483	Campephaga quiscalina		Purple-throated Cuckooshrike	Campephagidae							B10K		
1524	Campylorhamphus pusillus	borealis	Brown-billed Scythebill	Dendrocolaptidae	Phase Genus	B10K				sample_collected	B10K	B10K	
1526	Campylorhynchus albobrunneus		White-headed Wren	Troglodytidae							B10K		
1527	Campylorhynchus brunneicapillus		Cactus Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1528	Campylorhynchus chiapensis		Giant Wren	Troglodytidae							B10K		
1529	Campylorhynchus fasciatus		Fasciated Wren	Troglodytidae							B10K		
1530	Campylorhynchus griseus	griseus	Bicolored Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1531	Campylorhynchus gularis		Spotted Wren	Troglodytidae							B10K		
1532	Campylorhynchus jocosus		Boucard's Wren	Troglodytidae							B10K		
1533	Campylorhynchus megalopterus		Gray-barred Wren	Troglodytidae							B10K		
1534	Campylorhynchus nuchalis		Stripe-backed Wren	Troglodytidae							B10K		
1535	Campylorhynchus rufinucha		Rufous-naped Wren	Troglodytidae							B10K		
1536	Campylorhynchus turdinus		Thrush-like Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1537	Campylorhynchus yucatanicus		Yucatán Wren	Troglodytidae							B10K		
1538	Campylorhynchus zonatus		Band-backed Wren	Troglodytidae							B10K		
1540	Cantorchilus guarayanus		Fawn-breasted Wren	Troglodytidae							B10K		
1541	Cantorchilus leucopogon		Stripe-throated Wren	Troglodytidae							B10K		
1542	Cantorchilus leucotis	albipectus	Buff-breasted Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1543	Cantorchilus longirostris		Long-billed Wren	Troglodytidae							B10K		
1544	Cantorchilus modestus	zeledoni	Plain Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K	B10K	insdc_submitted	B10K	B10K	
1545	Cantorchilus nigricapillus		Bay Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1546	Cantorchilus nigricapillus		Bay Wren	Troglodytidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1547	Cantorchilus semibadius		Riverside Wren	Troglodytidae							B10K		
1548	Cantorchilus superciliaris		Eyebrowed Wren	Troglodytidae							B10K		
1549	Cantorchilus thoracicus		Stripe-breasted Wren	Troglodytidae							B10K		
1563	Caprimulgus andamanicus		Andaman Nightjar	Caprimulgidae							B10K		
1564	Caprimulgus asiaticus		Indian Nightjar	Caprimulgidae							B10K		
1565	Caprimulgus atripennis		Jerdon's Nightjar	Caprimulgidae							B10K		
1567	Caprimulgus celebensis		Sulawesi Nightjar	Caprimulgidae							B10K		
1569	Caprimulgus clarus		Slender-tailed Nightjar	Caprimulgidae							B10K		
1571	Caprimulgus concretus		Bonaparte's Nightjar	Caprimulgidae							B10K		
1572	Caprimulgus donaldsoni		Donaldson Smith's Nightjar	Caprimulgidae							B10K		
1580	Caprimulgus macrurus	manillensis	Large-tailed Nightjar	Caprimulgidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1584	Caprimulgus meesi		Mees's Nightjar	Caprimulgidae							B10K		
1585	Caprimulgus natalensis		Swamp Nightjar	Caprimulgidae							B10K		
1590	Caprimulgus pulchellus		Salvadori's Nightjar	Caprimulgidae							B10K		
1593	Caprimulgus solala		Nechisar Nightjar	Caprimulgidae							B10K		
1594	Caprimulgus stellatus		Star-spotted Nightjar	Caprimulgidae							B10K		
1595	Caprimulgus tristigma		Freckled Nightjar	Caprimulgidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1613	Carduelis carduelis	balcanica	European Goldfinch	Fringillidae	Phase Genus	B10K	B10K	B10K		in_progress	B10K	B10K	
1617	Carpococcyx radiceus		Bornean Ground Cuckoo	Cuculidae							B10K		
1619	Carpococcyx viridis		Sumatran Ground Cuckoo	Cuculidae							B10K		
1621	Carpodacus dubius		Chinese White-browed Rosefinch	Fringillidae							B10K		
1635	Carpodacus stoliczkae		Pale Rosefinch	Fringillidae							B10K		
1640	Carpodacus verreauxii		Sharpe's Rosefinch	Fringillidae							B10K		
1642	Carpodacus waltoni		Pink-rumped Rosefinch	Fringillidae							B10K		
1653	Caryothraustes celaeno		Crimson-collared Grosbeak	Cardinalidae							B10K		
1659	Cassiculus melanicterus		Yellow-winged Cacique	Icteridae							B10K		
