institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	NHMUK:ecatalogue:9473937	80% ethanol	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Pseudoprotella	phasma	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248312	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Reduviidae	Empicoris	vagabundus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264524	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	vulnerarius	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289884	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Leptophyes	punctatissima	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264547	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	caeruleocinctus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505098	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Calliphoridae	Protophormia	terraenovae	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9502252	80% ethanol	Arthropoda	Malacostraca	Amphipoda	Caprellidae	Caprella	scaura	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173032	Dry frozen (-200°C)	Arthropoda	Insecta	Coleoptera	Elmidae	Limnius	volckmari	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248215	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Chrysotoxum	bicinctum	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9474013	80% ethanol	Annelida	Polychaeta	Phyllodocida	Nephtyidae	Nephtys	hombergii	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422582	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cassida	rubiginosa	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248198	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Cicadellidae	Rhytistylus	proceps	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9172809	Dry frozen (-200°C)	Arthropoda	Insecta	Ephemeroptera	Baetidae	Baetis	vernus	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9473834	Dry frozen (-80°C)	Echinodermata	Ophiuroidea	Ophiurida	Ophiuridae	Ophiura	albida	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254302	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Amaurobiidae	Amaurobius	ferox	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248202	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Tachina	fera	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254340	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Linyphiidae	Erigone		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248102	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Araneidae	Zygiella	x-notata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9968218	Dry frozen (-80°C)	Arthropoda	Chilopoda	Lithobiomorpha	Lithobiidae	Lithobius	forficatus		sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9823996	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Idiolispa	analis	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264517	100% ethanol	Arthropoda	Diplopoda		Julidae	Cylindroiulus	punctatus		sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9832212	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Endromopoda	detrita	2022	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413226	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Scutelleridae	Eurygaster	testudinaria	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413261	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Sciomyzidae	Coremacera	marginata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9422573	70% ethanol	Arthropoda	Arachnida	Araneae	Linyphiidae	Linyphia	triangularis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9247985	80% ethanol	Hemichordata	Enteropneusta	[unassigned] enteropneusta	Harrimaniidae	Saccoglossus	horsti	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9248083	Liquid Nitrogen		Insecta	Lepidoptera	Oecophoridae	Endrosis	sarcitrella	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9254323	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Nesticidae	Nesticus	cellulanus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9505097	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Calliphoridae	Protophormia	terraenovae	2021	sample_collected	DTOL	NHM
